Id,PersonId,Name,MetadataDateSent,clean_email,raw_email,scores_nltk,pred_nltk,scores_TextBlob,pred_TextBlob,same,topic,topic_0,topic_1,topic_2
626,81,Huma Abedin,2009-08-01T04:00:00+00:00,the next min It has to be by then since we want to go out,the next 30 min? It has to be by then since we want to go out.,0.0772,positive,0.0,neutural,0.0,topic_2,0.14447699954661322,0.14870719955802106,0.7068158008953658
627,90,James Steinberg,2009-08-01T04:00:00+00:00,Did you ever talk to Podesta about CB,Did you ever talk to Podesta about CB?,0.0,neutural,0.0,neutural,1.0,topic_2,0.12825638978753684,0.15089819211843078,0.7208454180940324
628,90,James Steinberg,2009-08-01T04:00:00+00:00,Any from the taping yesterday or todays showing,Any from the taping yesterday or today's showing?,0.0,neutural,0.0,neutural,1.0,topic_0,0.5867277512295286,0.1565620671403207,0.25671018163015075
629,81,Huma Abedin,2009-08-02T04:00:00+00:00,Ok Thx See you in DC,Ok. Thx. See you in DC.,0.5719,positive,0.5,positive,1.0,topic_1,0.13194591496615626,0.7410526866577128,0.1270013983761309
633,116,Lauren Jiloty,2009-07-31T04:00:00+00:00,Ok Thx Enjoy the Mar See you in DC,Ok. Thx. Enjoy the Mar. See you in DC.,0.7845,positive,0.45,positive,1.0,topic_1,0.11219487633890278,0.7727589963022647,0.11504612735883242
633,185,Robert Russo,2009-07-31T04:00:00+00:00,Ill wait to see him in person next week Do we know when that would be,I'll wait to see him in person next week. Do we know when that would be?,-0.4215,negative,-0.25,negative,1.0,topic_1,0.26788296623820845,0.585846847481241,0.1462701862805504
637,81,Huma Abedin,2009-08-01T04:00:00+00:00,So Lona will include in daily schedule for Tuesday,So Lona will include in daily schedule for Tuesday?,0.0,neutural,0.0,neutural,1.0,topic_1,0.1061012099592851,0.7744144535580776,0.11948433648263727
641,81,Huma Abedin,2009-08-02T04:00:00+00:00,RELEASE IN PART Is Oscar at the house he didnt answer my emai and were headed there now,RELEASE IN PART B6 Is Oscar at the house--he didn't answer my emai and we're headed there now.,0.0,neutural,0.0,neutural,1.0,topic_1,0.10107016851474117,0.5951041312246941,0.30382570026056466
642,81,Huma Abedin,2009-08-02T04:00:00+00:00,Can we flip Jones to Thursday in what would have been the PC slot And keep the time on Wed free for staff stuff,Can we flip Jones to Thursday in what would have been the PC slot? And keep the time on Wed free for staff stuff?,0.5106,positive,0.4,positive,1.0,topic_1,0.09234018377877633,0.7284434700184259,0.1792163462027976
645,81,Huma Abedin,2009-08-02T04:00:00+00:00,Any word from Patricofs,Any word from Patricofs?,0.0,neutural,0.0,neutural,1.0,topic_0,0.7207585591337876,0.1395913008072628,0.13965014005894966
647,81,Huma Abedin,2009-08-02T04:00:00+00:00,thought we were moving him to Thursday but schedule just got says tomorrow Whats status,I thought we were moving him to Thursday but schedule I just got says tomorrow. What's status?,0.0,neutural,0.0,neutural,1.0,topic_1,0.2766007803554404,0.6088255665814821,0.11457365306307753
647,124,Lona Valmoro,2009-08-02T04:00:00+00:00,thoiught ity could fill the hole left by the cancelling of the PC It would be much better for me to do anytime on Thursday,I thoiught ity could fill the hole left by the cancelling of the PC. It would be much better for me to do anytime on Thursday.,0.2732,positive,0.25,positive,1.0,topic_1,0.09203264916135184,0.7240871008991469,0.18388024993950136
647,316,valmorou©state.gov,2009-08-02T04:00:00+00:00,This whole issue makes me sick Why we also worry that despite porotestations State is too passive and accepting The answer is have some ideas about this to explore is an open sore,"This whole issue makes me sick. Why we also worry that, despite porotestations, State is too passive and accepting. The answer is I have some ideas about this to explore. is an open sore. I B5",-0.6486,negative,-0.1714285714285714,negative,1.0,topic_1,0.08746166550993023,0.7189960924276448,0.19354224206242485
648,124,Lona Valmoro,2009-08-02T04:00:00+00:00,Thats great Will you be there,That's great. Will you be there?,0.6249,positive,0.8,positive,1.0,topic_1,0.17283852974270902,0.653627592978672,0.17353387727861905
649,124,Lona Valmoro,2009-08-02T04:00:00+00:00,Ok Also what about inviting Yohannes MCC nominee to come to observe MCC mtg next week meet people and be briefed He may develop his own opinion about who he wants as his deputy Lets discuss,"Ok. Also, what about inviting Yohannes (MCC nominee) to come to observe MCC mtg next week, meet people and be briefed. He may develop his own opinion about who he wants as his deputy. Let's discuss.",0.5423,positive,0.325,positive,1.0,topic_0,0.5568131081283231,0.36162100617495596,0.08156588569672106
651,81,Huma Abedin,2009-08-03T04:00:00+00:00,You never know,You never know.,0.0,neutural,0.0,neutural,1.0,topic_2,0.1696885522539174,0.1695724248651594,0.6607390228809231
654,87,Jake Sullivan,2009-08-07T04:00:00+00:00,Thx left him message,Thx! I left him a message.,0.3612,positive,0.0,neutural,0.0,topic_0,0.7376949214791095,0.13591180831730998,0.12639327020358046
655,170,Philippe Reines,2009-08-07T04:00:00+00:00,may need to stay until Friday to finish up some stuff Can you book the shuttle for around pm Also whats status Jones mtg,"I may need to stay until Friday to finish up some stuff. Can you book the shuttle for around 1-2pm? Also, what's status w Jones mtg?",0.0,neutural,0.0,neutural,1.0,topic_1,0.3955590220747475,0.4570169036886106,0.1474240742366417
656,170,Philippe Reines,2009-08-07T04:00:00+00:00,How can he not have time since the PC dropped Also now that Im not leaving until Friday can do later on Thurs or Fri am,"How can he not have time since the PC dropped? Also, now that I'm not leaving until Friday, I can do later on Thurs or Fri am.",0.0,neutural,0.0,neutural,1.0,topic_1,0.09229794029421824,0.5263865352287397,0.381315524477042
664,32,Cheryl Mills,2009-08-10T04:00:00+00:00,Great thx,Great--thx.,0.765,positive,0.8,positive,1.0,topic_1,0.16349470093823346,0.6864563953872271,0.15004890367453969
665,122,Lissa Muscatine,2009-08-10T04:00:00+00:00,Ok What about later shuttle,Ok. What about a later shuttle?,0.29600000000000004,positive,0.25,positive,1.0,topic_1,0.12319354439027685,0.5729918618888933,0.3038145937208298
666,81,Huma Abedin,2009-08-11T04:00:00+00:00,Lets stick the,Let's stick w the 2.,0.0,neutural,0.0,neutural,1.0,topic_1,0.14230244239156614,0.6784064774545531,0.1792910801538807
667,81,Huma Abedin,2009-08-12T04:00:00+00:00,Thats good news but at variance what the press reported,That's good news but at variance w what the press reported.,0.2382,positive,0.7,positive,1.0,topic_2,0.1071177799801829,0.107727760883449,0.7851544591363678
668,81,Huma Abedin,2009-08-12T04:00:00+00:00,Yes And Oscar is here now,Yes. And Oscar is here now.,0.4019,positive,0.0,neutural,0.0,topic_1,0.1395121199066525,0.721459643484865,0.13902823660848238
668,124,Lona Valmoro,2009-08-12T04:00:00+00:00,Do either of you have numbers for her Shes the President of the Mass State Senate and was big supporter of mine during the primaries,Do either of you have numbers for her? She's the President of the Mass State Senate and was a big supporter of mine during the primaries.,0.2732,positive,0.0,neutural,0.0,topic_1,0.14078012786638866,0.6753410488864608,0.18387882324715046
669,32,Cheryl Mills,2009-08-13T04:00:00+00:00,Yes,Yes,0.4019,positive,0.0,neutural,0.0,topic_1,0.16677884882772326,0.6664755551986055,0.1667455959736712
670,170,Philippe Reines,2009-08-14T04:00:00+00:00,Saturday Se tember PM ntanden Health care Neera does this make sense given the inside back and forth Pis offer reactions additions and anything else you think might help,"H <hrod17@clintonemail.com> Saturday, Se tember 5 2009 11:58 PM 'ntanden Health care Neera--does this make sense given the inside back and forth? Pis offer reactions, additions and anything else you think might help.",0.7096,positive,0.0,neutural,0.0,topic_0,0.6483778349867586,0.2793388100523718,0.07228335496086949
672,170,Philippe Reines,2009-08-15T04:00:00+00:00,Sunday September PM Re Devin and wandered into corner of the health care debate on Saturday in the Post Strobe Thanks to you and Devin for speaking out so personally and persuasively about the end of life decisions which will face us all hope the absurd death panels argument can be put to rest so people can have the peace of mind that planning provides Hope to talk again soon Best,"H <hrod17@clintonemail.com> Sunday, September 6, 2009 1:29 PM Re: Devin and I wandered into a corner of the health care debate on Saturday in the Post.... Strobe--Thanks to you and Devin for speaking out so personally and persuasively about the end of life decisions which will face us all. I hope the absurd ""death panels"" argument can be put to rest so people can have the peace of mind that planning provides. Hope to talk again soon. Best, H",0.9217,positive,0.175,positive,1.0,topic_2,0.05783287536333547,0.06765563254036007,0.8745114920963045
673,81,Huma Abedin,2009-08-15T04:00:00+00:00,Pls revise as follows Add Mayor Tom Menino Judith Hope,Pls revise as follows-- Add Mayor Tom Menino Judith Hope,0.4939,positive,0.0,neutural,0.0,topic_2,0.1010718554237649,0.0963275288633389,0.8026006157128963
673,124,Lona Valmoro,2009-08-15T04:00:00+00:00,For Tuesday when will see Daalder and Hill Im not sure have the time to go back to NY for Cronkite funeral altho would still like to need more time Holbrooke on Thursday so see if he can be moved to or another time that works like am want to meet people Thursday night so pls dont schedule anything after Capricias event On Friday can Kessler be moved to next week Rahm told me there may be small mtg the POTUS on Sunday morning so may need to take plane back either late Sat night or early Sun am Also Rahm said he wanted to see me alone sometime before that Sunday mtg Pls follow up on both mtgs If there is Sunday am mtg POTUS will also try to go to the Ling lunch Why are there no early staff mtgs listed for Thurs the th and Fri the th on the line see the Iran dinner on the schedule but not womens policy lunch or dinner Can we do that Monday the th or Thursday the th want to do it before the Development speech Talk Cheryl and others about doing the development speech in NY combined town hall at college or other venue on Monday the st which would make Philippe happy,"For Tuesday, when will I see Daalder and Hill? I'm not sure I have the time to go back to NY for Cronkite funeral altho I would still like to. I need more time w Holbrooke on Thursday so see if he can be moved to 12:45 or another time that works like 8am. I want to meet w people Thursday night so pls don't schedule anything after Capricia's event. On Friday, can Kessler be moved to next week? Rahm told me there may be a small mtg w the POTUS on Sunday morning so I may need to take plane back either late Sat night or early Sun am. Also Rahm said he wanted to see me alone sometime before that Sunday mtg. Pls follow up on both mtgs. If there is a Sunday am mtg w POTUS, I will also try to go to the Ling lunch. Why are there no early staff mtgs listed for Thurs the 10th and Fri the 11th on the line? I see the Iran dinner on the schedule but not a women's policy lunch or dinner. Can we do that Monday the 14th or Thursday the 17th? I want to do it before the Development speech. Talk w Cheryl and others about doing the development speech in NY combined w ""town hall"" at a college or other venue on Monday the 21st (which would make Philippe happy).",0.7461,positive,0.038636363636363635,positive,1.0,topic_1,0.189961411675621,0.7450960841089329,0.06494250421544613
674,81,Huma Abedin,2009-08-16T04:00:00+00:00,Am supposed to do this,Am I supposed to do this?,0.0,neutural,0.0,neutural,1.0,topic_1,0.16689547504809518,0.6662340330048294,0.1668704919470754
675,81,Huma Abedin,2009-08-16T04:00:00+00:00,Just learned Holbrooke will be back Tues night and be in office all day Wed Ive decided not to go to Cronkite service so can see him either Tues or Wed Ok on McCain mtg,Just learned Holbrooke will be back Tues night and be in office all day Wed. I've decided not to go to Cronkite service so I can see him either Tues or Wed. Ok on McCain mtg.,0.29600000000000004,positive,0.25,positive,1.0,topic_2,0.07749643745300544,0.3816237925527871,0.5408797699942076
675,124,Lona Valmoro,2009-08-16T04:00:00+00:00,Whats her number so can call,What's her number so I can call?,0.0772,positive,0.0,neutural,0.0,topic_2,0.16975521968491405,0.17103986978875196,0.659204910526334
676,87,Jake Sullivan,2009-08-16T04:00:00+00:00,Not today And maybe on car ride tomorrow,Not today. And maybe on car ride tomorrow.,0.0,neutural,0.0,neutural,1.0,topic_2,0.11025248568620166,0.18614810774972135,0.7035994065640769
678,124,Lona Valmoro,2009-08-16T04:00:00+00:00,Can you get cell for her left message on her home phone Thx,Can you get a cell for her? I left a message on her home phone. Thx.,0.3612,positive,0.0,neutural,0.0,topic_0,0.7998882754087527,0.10026889170784603,0.09984283288340118
679,9,Andrew Shapiro,2009-08-16T04:00:00+00:00,Tomorrow pis add more State names all under and asst secretaries and the special asstsexec crew Thx,• Tomorrow pis add more State names--all under and asst secretaries and the special assts/exec crew. Thx.,0.6369,positive,0.4285714285714286,positive,1.0,topic_0,0.7439872567522875,0.17042815561961966,0.08558458762809279
680,32,Cheryl Mills,2009-08-18T04:00:00+00:00,Do you know if have any photo him If not need photo of me to send for surprise th birthday book,Do you know if I have any photo w him? If not I need a photo of me to send for a surprise 50th birthday book.,0.2732,positive,0.0,neutural,0.0,topic_2,0.09739902313220958,0.1370381117741541,0.7655628650936364
682,81,Huma Abedin,2009-09-01T04:00:00+00:00,Oh good Can we get it by which is the deadline,"Oh, good. Can we get it by 9/14 which is the deadline?",0.4404,positive,0.7,positive,1.0,topic_1,0.13541275169770686,0.7066587413294768,0.15792850697281638
683,81,Huma Abedin,2009-09-01T04:00:00+00:00,Wow that is worse than know We need full court effort and should check out the author,Wow--that is worse than I know. We need a full court effort and should check out the author.,0.1779,positive,0.016666666666666646,positive,1.0,topic_0,0.6540272373171011,0.22705167474490826,0.1189210879379908
683,124,Lona Valmoro,2009-09-01T04:00:00+00:00,Who is Michael Turner,Who is Michael Turner?,0.0,neutural,0.0,neutural,1.0,topic_0,0.7214774997260157,0.13915990855470745,0.1393625917192767
684,81,Huma Abedin,2009-09-01T04:00:00+00:00,Pis add Jackie Newmyer And can you get an office for Terry Murray,Pis add: Jackie Newmyer And can you get an office # for Terry Murray?,0.0,neutural,0.0,neutural,1.0,topic_2,0.12448536883081747,0.10137582254058178,0.7741388086286007
685,32,Cheryl Mills,2009-09-01T04:00:00+00:00,Pis add Jackie Newmyer and Mayor Nutter to call list Can you get an office for Terry Murray,Pis add Jackie Newmyer and Mayor Nutter (215-686-2181) to call list Can you get an office # for Terry Murray?,0.0,neutural,0.0,neutural,1.0,topic_2,0.10544210204376664,0.0886740484857714,0.8058838494704621
686,81,Huma Abedin,2009-09-01T04:00:00+00:00,Pls print for me Original Message,"Pls print for me. Original Messag,e",0.3818,positive,0.375,positive,1.0,topic_2,0.3117725009787705,0.3352621446241367,0.3529653543970929
686,170,Philippe Reines,2009-09-01T04:00:00+00:00,You are so welcome,You are so welcome!,0.5949,positive,0.8,positive,1.0,topic_2,0.16718460992510453,0.1670382675396896,0.6657771225352059
